fragment,contribution
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.334010
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.332928
"[C&H1&R]-[C&H2]-[N&H2]",-0.332881
"[O&H1]-[c&H0&R]:[n&H0&R2]:[c&H0&R2]:[n&H0&R]",-0.332780
"[C&H0](=[N&H1])-[N&H1]-[S&H0]",-0.331714
"[C&H0&R](-[N&H0&R2])-[C&H0]-[O&H1]",-0.330957
"[C&H3]-[N&H1]-[C&H2]",-0.330658
"[c&H0&R]-[S&H0]-[C&H2]-[C&H0]-[N&H2]",-0.330216
"[n&H0&R]-[C&H1&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.329202
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.329108
"[c&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.328588
"[N&H2]-[C&H0&R3]",-0.328232
"[c&H0&R]-[N&H1]-[C&H0]-[C&H0]-[O&H1]",-0.328211
"[O&H1]-[C&H0]-[C&H1&R]-[c&H0&R2]:[c&H1&R]",-0.328119
"[N&H0]-[C&H2]-[C&H2]-[O&H0]-[C&H0]",-0.328115
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.327956
"[C&H1&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.325945
"[N&H0&R]-[C&H1&R]-[C&H2]-[N&H1]",-0.325856
"[C&H3]-[C&H0]-[N&H1]-[C&H2]-[C&H1]",-0.324634
"[C&H2&R]-[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.323850
"[C&H1&R]-[C&H2&R]-[C&H1&R]-[C&H2]-[O&H1]",-0.323663
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.322976
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.322292
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.321806
"[C&H2]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.321567
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[O&H0]",-0.319709
"[O&H1]-[c&H0&R](:[n&H0&R]):[c&H0&R]-[O&H1]",-0.319100
"[C&H3]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.318422
"[O&H1]-[C&H0]-[C&H2]",-0.318373
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.318038
"[N&H2]-[N&H1]",-0.316636
"[c&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.316497
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.316326
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.316301
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.315876
"[C&H3]-[C&H0&R]=[C&H0&R]-[C&H0]-[O&H1]",-0.315747
"[N&H2]-[C&H0](=[N&H1])-[N&H1]",-0.315346
"[C&H0&R](-[C&H2])-[C&H2]-[C&H0]-[O&H1]",-0.314361
"[C&H1]=[C&H0][C&H0](=[O&H0])-[N&H2]",-0.314301
"[Cl&H0]-[c&H0&R]:[n&H0&R]:[n&H1&R]",-0.314203
"[c&H1&R]:[c&H0&R]-[C&H2]-[N&H1]-[C&H2]",-0.313937
"[C&H0&R3]-[C&H2&R2]-[C&H0&R3]-[N&H1]-[C&H2]",-0.313925
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H1]",-0.312470
"[O&H0]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.312356
"[C&H2]-[C&H0](=[N&H1])-[N&H1]",-0.311983
"[N&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.311849
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.311133
"[C&H0&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.309758
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.309101
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]",-0.308935
"[C&H3]-[N&H1]-[S&H0]-[N&H1]",-0.307726
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H0&R2]",-0.306580
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.305732
"[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.304798
