fragment,contribution
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.251716
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1])-[n&H0&R]",-0.251516
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.250973
"[O&H0]=[c&H0&R](:[n&H1&R]):[c&H1&R]:[c&H1&R]",-0.250911
"[C&H0](=[N&H1])-[N&H1]-[c&H0&R]",-0.250661
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[c&H0&R2]",-0.250298
"[C&H1]=[C&H0](=[O&H0])-[O&H1]",-0.250120
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.249666
"[N&H1]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.249517
"[C&H0&R]-[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.248573
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.248518
"[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.247516
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.246743
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[n&H1&R]:[c&H0&R]",-0.244952
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.244941
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.244764
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.244068
"[C&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.243893
"[C&H0&R]-[C&H0]-[O&H1]",-0.243650
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]-[N&H0&R]",-0.243574
"[N&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.243418
"[C&H0&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.243343
"[c&H1&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.243340
"[C&H0]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.242756
"[c&H0&R]-[C&H1]=[C&H0]-[C&H0]-[O&H1]",-0.242524
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.242372
"[N&H0&R]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.242334
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.241129
"[C&H0](=[N&H1])-[N&H0&R]",-0.240824
"[c&H0&R]-[C&H0](=[N&H0]-[O&H1])-[N&H2]",-0.240572
"[c&H0&R]-[C&H1]=[C&H1]-[C&H0]-[O&H1]",-0.239729
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H0]",-0.238850
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H1]-[C&H0]",-0.238713
"[C&H1&R2]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]",-0.238643
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.238638
"[c&H0&R]-[C&H1](-[O&H1])-[C&H2]-[O&H1]",-0.238478
"[c&H0&R2]:[c&H1&R]:[c&H0&R](-[N&H2]):[c&H1&R]",-0.238272
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.238212
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]-[c&H0&R]",-0.237892
"[C&H1&R]-[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.237456
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R2]",-0.236629
"[C&H0]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.236480
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.236296
"[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R]-[O&H1]",-0.236005
"[N&H1]-[C&H0]=[C&H1]-[N&H0&+]-[O&H0&-]",-0.235495
"[c&H0&R]-[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.234784
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]",-0.234685
"[c&H0&R2]-[N&H1&R]-[C&H2&R]-[N&H1&R]-[S&H0&R]",-0.234635
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.234577
"[c&H0&R]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.234458
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.234253
"[N&H0]-[C&H0]-[C&H2]-[O&H1]",-0.234229
"[C&H0]-[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.234136
