fragment,contribution
"[N&H1]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.292364
"[c&H0&R2]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.290898
"[c&H0&R]-[N&H0]-[C&H0]=[N&H1]",-0.290797
"[c&H0&R]=[N&H1]",-0.289248
"[F&H0]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.288977
"[N&H0]-[C&H0]-[O&H1]",-0.288297
"[O&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.287792
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H0]",-0.287763
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H0]",-0.287740
"[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.287658
"[O&H0&R]-[C&H1&R]-[C&H2](-[O&H1])-[O&H1]",-0.285891
"[O&H1]-[C&H0]",-0.285755
"[C&H3]-[C&H0](-[O&H1])-[O&H1]",-0.285677
"[O&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.285441
"[O&H0]-[C&H0]-[C&H1]-[O&H1]",-0.284338
"[n&H0&R]:[n&H1&R]:[n&H0&R]:[n&H0&R]",-0.284050
"[C&H0](=[O&H0])-[C&H2]-[S&H0]-[c&H0&R]",-0.283541
"[C&H3]-[C&H1](-[N&H2])-[C&H0]=[O&H0]",-0.283392
"[n&H0&R]:[c&H0&R]-[C&H2]-[O&H1]",-0.283282
"[O&H0]-[C&H2]-[C&H1]-[C&H2]-[O&H1]",-0.283151
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.283116
"[n&H0&R]:[c&H0&R2]-[C&H1&R](-[O&H1])-[C&H2&R]",-0.282572
"[C&H0]=[C&H0][c&H0&R](:[c&H1&R]):[c&H1&R]",0.282483
"[N&H0]=[c&H0&R]:[c&H1&R]:[c&H1&R]:[c&H0&R2]",-0.281802
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.280944
"[O&H1]-[c&H0&R](:[n&H0&R]):[c&H1&R]:[c&H1&R]",-0.280912
"[n&H0&R]-[C&H2]-[C&H1](-[O&H1])-[C&H2]",-0.280565
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.280445
"[c&H0&R2]-[N&H0&R]-[N&H1]-[C&H0]=[O&H0]",-0.280107
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",0.278939
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.278375
"[n&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.278316
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.276255
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]-[c&H0&R]",-0.276065
"<FRAG_SEP>[N&H0&R2&+](-[C&H1&R2])-[C&H1&R2])-[C&H1&R2]",-0.275388
"[N&H1]-[C&H2]-[C&H1](-[O&H1])-[c&H0&R]",-0.274165
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.274162
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]-[C&H0&R]",-0.273847
"[C&H3]-[C&H2]-[C&H1](-[C&H3])-[C&H3]",0.273652
"[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.273353
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.272565
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.272286
"[n&H0&R]-[C&H2]-[O&H0]-[C&H2]-[C&H2]",-0.272076
"[c&H0&R](=[N&H0&+](-[C&H3])-[C&H3]):[c&H1&R]",-0.271214
"[N&H0&R]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.271103
"[c&H0&R]-[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.271058
