fragment,contribution
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.325508
"[c&H0&R2]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.325108
"[C&H2&R2]-[C&H0&R3]-[C&H2]-[C&H0]=[O&H0]",-0.324912
"[C&H0]-[C&H0&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.324113
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.323716
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H1&R]",-0.322422
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.321163
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.320479
"[C&H2]-[C&H1](-[N&H2])-[c&H0&R]",-0.320464
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.319757
"[c&H0&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.317445
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]:[n&H0&R]",-0.317369
"[C&H0](=[N&H1])-[c&H0&R](:[n&H0&R]):[c&H0&R]",-0.317367
"[C&H3]-[N&H0]-[C&H2]-[C&H0]-[C&H2]",-0.317132
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H1&R]",-0.316420
"[C&H3]-[C&H1](-[N&H2])-[C&H0]=[O&H0]",-0.316230
"[C&H3]-[C&H0]-[N&H1]-[C&H2]-[C&H1&R]",-0.315527
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R]-[C&H0]",-0.315425
"[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]",-0.314218
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.313645
"[C&H3]-[C&H1](-[C&H0]-[O&H1])-[c&H0&R]",-0.311080
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.310964
"[c&H0&R]-[C&H0]-[O&H1]",-0.310895
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R]-[N&H2]",-0.310184
"[C&H0]-[C&H1](-[N&H2])-[C&H2]",-0.309952
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]",-0.308971
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.308390
"[C&H0]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.307393
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.307344
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.307326
"[C&H2&R]-[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.307056
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.306210
"[c&H0&R]-[O&H0]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.306052
"[C&H2&R]-[C&H0&R](=[N&H0&R])-[N&H2]",-0.304286
"[C&H3]-[C&H0](=[N&H1])-[S&H0]",-0.303183
"[C&H0](=[O&H0])-[O&H1]",-0.302720
"[N&H0&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.302580
"[C&H3]-[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.301569
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H0]-[N&H0&R]",-0.300543
"[C&H3]-[C&H0&R](=[N&H0&R])-[N&H1&R]",-0.299936
"[C&H0]-[C&H0&R](-[N&H2])-[C&H2&R]",-0.299030
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R2]",-0.299006
"[C&H0](=[N&H1])-[C&H2]-[O&H0]-[C&H2]",-0.298790
"[n&H0&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H1&R]",-0.298439
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H1]",-0.298287
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[N&H2]",-0.298225
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.298151
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]-[C&H2&R]",-0.298125
"[c&H0&R2]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.298109
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.297884
"[O&H0]=[c&H0&R](:[n&H1&R]:[c&H1&R]):[c&H0&R2]",-0.297764
