fragment,contribution
"[S&H0](=[O&H0])-[N&H1]-[C&H0]=[O&H0]",-0.226722
"[N&H0]-[C&H0]=[N&H1]",-0.226522
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[C&H2]",-0.226408
"[O&H1]-[C&H0](-[C&H1])-[c&H0&R]:[c&H1&R]",0.226093
"[N&H1]-[N&H2]",-0.225662
"[n&H0&R]:[c&H0&R]=[N&H1]",-0.225217
"[N&H1]-[C&H2]-[C&H1]-[C&H2]-[O&H1]",-0.225132
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.225131
"[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.225078
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H1&R]",-0.224987
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H1]",-0.224917
"[N&H2]-[N&H1]",-0.224604
"[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.224450
"[c&H0&R2]:[c&H0&R]-[C&H0]-[O&H1]",-0.224346
"[C&H3]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.224272
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H1]",-0.223370
"[c&H0&R]-[O&H0]-[C&H1]-[C&H0]=[O&H0]",-0.223320
"[c&H0&R]-[N&H1]-[C&H0&R]-[N&H1&R]-[C&H2&R]",-0.223112
"[C&H1]-[N&H1]-[C&H1]-[C&H3]",-0.222678
"[C&H1&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.222315
"[C&H1&R]-[C&H2]-[N&H2]",-0.221975
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.221654
"[N&H2]-[C&H0]=[O&H0]",-0.221640
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.221109
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.221087
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[n&H0&R]",-0.221051
"[N&H0&R2]-[C&H2]-[C&H2]-[C&H2]-[F&H0]",-0.220530
"[O&H1]-[C&H0]-[C&H2]-[C&H0]",-0.220396
"[C&H1]-[N&H1]-[N&H1]-[C&H0]=[O&H0]",-0.220293
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[c&H0&R]",-0.220221
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H1&R]",-0.219708
"[O&H1]-[C&H0](-[C&H0]-[O&H0])-[c&H0&R]",0.219327
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.219131
"[C&H2]-[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.218820
"[C&H3]-[N&H1]-[C&H1]-[C&H3]",-0.218818
"[C&H1]-[C&H1]-[N&H1]-[S&H0]=[O&H0]",-0.218733
"[C&H1]-[C&H0]-[N&H1]-[O&H1]",-0.218680
"[C&H2]-[C&H1]-[O&H0]-[P&H0]-[O&H1]",0.218286
