fragment,contribution
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H0]",-0.249199
"[c&H1&R]:[c&H0&R][C&H0](=[N&H0])-[N&H2]",-0.249162
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.248825
"[C&H3]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.248386
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.248266
"[N&H1]-[C&H2]-[C&H0]#[N&H0]",-0.247756
"[C&H2]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.247631
"[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.246491
"[C&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.246273
"[S&H0]-[N&H1]-[C&H0]-[N&H1]-[N&H0&R]",-0.245907
"[O&H1]-[C&H0]-[C&H0](=[O&H0])-[O&H0]",-0.245631
"[n&H0&R]:[c&H0&R]=[N&H1]",-0.245145
"[C&H3]-[C&H0]-[N&H1]-[C&H2]-[C&H2]",-0.244927
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H1]",-0.244906
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[C&H1&R]",-0.244698
"[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.244130
"[N&H2]-[C&H1]-[C&H2]-[N&H1]-[C&H0]",-0.243974
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.243940
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.243148
"[C&H1&R]-[O&H1]",-0.242994
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H1]",-0.242458
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.242097
"[O&H1]-[C&H0]-[C&H0]=[O&H0]",-0.241981
"[O&H1]-[C&H2]-[C&H0]=[O&H0]",-0.241577
"[C&H3]-[N&H1]-[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.241425
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H0]",-0.241349
