fragment,contribution
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]:[c&H1&R]",-0.304832
"[C&H0]-[C&H0]-[O&H1]",-0.304672
"[O&H0&R]-[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.304010
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.303524
"[N&H1]-[C&H0]=[N&H1]",-0.302051
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.299857
"[C&H3]-[C&H0]-[O&H1]",-0.299188
"[n&H0&R]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.297843
"[N&H1]-[N&H2]",-0.296239
"[C&H0&R3]-[C&H0]-[O&H1]",-0.295432
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.294999
"[C&H0&R3]-[C&H2]-[C&H0]-[O&H1]",-0.293706
"[C&H3]-[C&H2]-[C&H2]-[C&H2]",0.291446
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.290141
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.290020
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[c&H0&R]",-0.289619
"[C&H2]-[N&H2]",-0.289356
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.288993
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.288940
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.288768
"[N&H2]-[C&H2]-[c&H0&R]",-0.288738
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[N&H2]",-0.288574
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.286376
"[O&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H0&R]",-0.285544
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.283789
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.282658
"[C&H0]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.282232
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.281869
"[C&H3]-[C&H1]-[O&H1]",-0.280657
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.279476
