fragment,contribution
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.379811
"[C&H2]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.377163
"[N&H1]-[C&H0]-[C&H2]-[C&H0]=[O&H0]",-0.377111
"[O&H1]-[B&H0]-[O&H1]",-0.377066
"[N&H2]-[N&H1]-[C&H2]-[C&H2]",-0.376171
"[N&H1]-[N&H2]",-0.376104
"[O&H1]-[C&H0]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.375912
"[O&H1]-[C&H0]-[C&H2]-[S&H0]-[c&H0&R]",-0.375676
"[n&H0&R]:[c&H0&R]-[N&H2]",-0.375468
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.375172
"[C&H0]-[C&H2]-[N&H2]",-0.374522
"[N&H2]-[N&H1]",-0.373988
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.373359
"[C&H2]-[C&H0]-[O&H1]",-0.372601
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.372556
"[O&H1]-[C&H0&R3]-[C&H2&R2]-[C&H1&R3]-[C&H1&R2]",-0.371141
"[C&H0](-[C&H1])(=[O&H0])-[O&H1]",-0.370478
"[C&H2]-[C&H1]-[N&H1]-[C&H2]-[C&H1]",-0.370374
"[c&H0&R2]:[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R]",-0.369524
"[N&H0&R]=[C&H0&R]-[N&H2]",-0.368876
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.367008
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.366037
"[n&H0&R](-[C&H2]-[C&H0]-[O&H1]):[c&H0&R2]",-0.364390
"[C&H0](=[N&H0])[N&H2]",-0.364193
"[S&H0]-[N&H1]-[c&H0&R](:[n&H0&R]):[s&H0&R]",-0.363750
"[c&H0&R](-[C&H0](=[O&H0])-[O&H1]):[c&H0&R]",-0.363672
"[C&H2]-[C&H1]-[N&H0]-[C&H2]-[C&H2]",-0.363645
"[c&H1&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.362928
"[C&H0&R3]-[C&H0]-[O&H1]",-0.362601
"[O&H0]-[C&H0]-[N&H2]",-0.362152
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H0]",-0.359586
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.358955
"[O&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]:[c&H0&R2]",-0.358660
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.357772
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.355933
"[O&H1]-[C&H0]-[C&H2]-[N&H1]",-0.355570
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.354792
"[c&H0&R]-[C&H0&R]-[S&H0](=[O&H0])=[O&H0]",-0.354670
"[c&H0&R]-[C&H1]-[C&H0](-[O&H1])-[C&H2]",-0.353188
"[O&H1]-[C&H0]-[c&H0&R](:[n&H1&R]):[c&H0&R]",-0.353125
"[C&H2]-[C&H0]-[N&H2]",-0.353010
"[n&H0&R]:[c&H0&R](:[n&H1&R]:[c&H0&R])=[O&H0]",-0.352426
"[C&H1](-[C&H2])-[C&H0](=[O&H0])-[O&H1]",-0.352321
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.352265
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.351854
"[O&H1]-[C&H0&R3](-[C&H1&R2])-[C&H0&R4]-[C&H1&R2]",-0.351613
"[O&H1]-[C&H0]-[C&H2]-[S&H0]",-0.351573
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.350694
"[C&H0]-[C&H2]-[O&H1]",-0.350677
"[C&H2]-[C&H1]-[N&H2]",-0.350371
"[c&H1&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.350361
"[C&H0](-[C&H1&R])(=[O&H0])-[O&H1]",-0.349257
"[N&H1]-[C&H1](-[C&H3])-[C&H2]-[O&H1]",-0.348562
"[n&H0&R](-[C&H2]-[C&H0]=[O&H0]):[c&H0&R2]",-0.348323
"[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.348129
"[C&H0](-[C&H1])-[O&H1]",-0.346976
"[O&H1]-[C&H0]-[c&H0&R]:[n&H0&R]-[C&H2]",-0.346639
"[O&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R2]:[c&H0&R2]",-0.345575
"[C&H0](-[C&H2]-[O&H1])-[N&H1]",-0.344796
"[C&H0]#[C&H0]-[C&H0&R2]-[O&H1]",-0.344221
"[c&H0&R]:[n&H0&R]:[c&H0&R](-[O&H1]):[c&H0&R]",-0.344219
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.344087
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H0]=[O&H0]",-0.342858
"[C&H1]-[C&H1]-[N&H2]",-0.342697
"[N&H2]-[C&H2]-[C&H2]",-0.338810
"[C&H2](-[O&H0])-[C&H0&R]-[N&H1&R]-[C&H2&R]",-0.337790
"[C&H0](-[N&H2])-[N&H2]",-0.337389
"[n&H0&R]:[c&H0&R2]:[c&H0&R](-[N&H2]):[n&H0&R]",-0.336494
"[O&H1]-[C&H0]-[C&H0]-[N&H1]-[c&H0&R]",-0.335752
"[N&H1](-[C&H1]-[C&H0]-[O&H1])-[C&H0]",-0.335250
"[O&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]:[c&H0&R]",-0.335046
"[n&H0&R]:[c&H0&R]-[S&H1]",-0.334729
"[S&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R2]:[c&H0&R2]",-0.334403
"[C&H0](-[C&H2]-[O&H1])-[C&H2]-[O&H1]",-0.333171
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.332302
"[N&H0]-[C&H2]-[C&H2]-[C&H0]#[N&H0]",-0.332054
"[N&H1]-[S&H0]-[N&H2]",-0.332018
"[O&H0]-[C&H1&R]-[C&H1&R]-[N&H1]-[C&H2]",-0.331499
