fragment,contribution
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.226370
"[O&H1]-[C&H0][C&H1]=[C&H1]",-0.226270
"[C&H1&R]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.226043
"[C&H0](=[N&H1])-[N&H1]-[C&H0]-[c&H0&R]",-0.225605
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H1]",-0.224982
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.224724
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.223964
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[C&H2]",-0.223761
"[C&H2]=[C&H1]-[C&H2]-[C&H2]-[C&H2]",0.223720
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])-[C&H3]",-0.223682
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.223239
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H0&R]",-0.223016
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.222643
"[C&H0](=[O&H0])-[N&H1]-[S&H0]=[O&H0]",-0.222094
"[C&H3]-[C&H2]-[N&H1]-[C&H1&R]",-0.221595
"[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.221415
"[C&H1]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.221282
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H2]",-0.221193
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.221046
"[n&H0&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]",-0.220964
"[C&H0](=[N&H1])-[N&H1]",-0.220813
"[c&H1&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.220525
"[C&H1]-[C&H1]-[O&H1]",-0.220510
"[N&H1][C&H0](=[N&H0])-[N&H1]",-0.220258
"[C&H3]-[N&H1]-[S&H0]-[C&H2]-[C&H2]",-0.220112
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.220066
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.220056
"[C&H3]-[C&H0]-[C&H2]-[O&H1]",-0.219714
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]-[C&H2&R]",-0.219630
"[c&H1&R](:[c&H1&R]:[c&H1&R]:[c&H0&R]):[c&H1&R]",0.219509
"[C&H0]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.219239
"[C&H3]-[N&H1]-[C&H0]=[O&H0]",-0.219162
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H1&R]",-0.219132
"[N&H0]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.219116
"[C&H2]-[N&H1]-[C&H2]-[C&H1&R]-[C&H2&R]",-0.218916
"[n&H0&R]:[n&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R]",-0.218667
"[C&H3]-[N&H0&R2]-[C&H1&R2]",-0.218440
"[C&H3]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.218376
"[C&H3]-[n&H0&R]:[c&H0&R](=[N&H1]):[n&H0&R]",-0.218101
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[S&H0]",-0.218052
"[C&H2&R]1-[C&H2&R]-[N&H0&R]=[C&H0&R]-[N&H1&R]-1",-0.218019
"[c&H1&R]:[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.218015
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]",-0.217993
"[O&H1]-[C&H0]-[C&H1]-[N&H1]",-0.217910
"[C&H0](=[N&H1])-[N&H0&R]",-0.217881
"[N&H1]-[C&H0](=[N&H1])-[S&H0]",-0.217727
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]:[c&H1&R]",-0.217689
"[C&H2&R]1-[C&H1&R2]-[N&H0&R2]-[C&H2&R]-[C&H2&R]-1",-0.217657
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H1]",-0.217609
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.217519
"[C&H3]-[N&H1]-[c&H0&R]:[c&H1&R]:[n&H0&R]",-0.217412
"[n&H0&R]-[C&H1]-[C&H2]-[O&H1]",-0.217264
"[C&H3]-[N&H1]-[c&H0&R]:[c&H1&R]",-0.217187
"[C&H3]-[C&H0]-[C&H1]-[O&H1]",-0.216812
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.216747
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H1]",-0.216197
"[C&H2]-[N&H2]",-0.216170
"[O&H1]-[C&H0]-[C&H1]-[c&H0&R]",-0.215834
"[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.215499
"[c&H0&R](:[c&H1&R])-[C&H0](=[N&H1])-[N&H2]",-0.215387
"[C&H1]-[C&H2]-[O&H1]",-0.215180
"[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.214905
"[O&H1]-[C&H0]-[C&H0]=[O&H0]",-0.214840
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]",-0.214718
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]:[n&H0&R]",-0.214213
"[C&H0&R2]1=[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H0&R2]-1",-0.213704
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[c&H0&R2]",-0.213621
"[c&H0&R](-[N&H1]-[C&H0]=[N&H1]):[c&H1&R]",-0.213304
"[c&H1&R](:[c&H1&R]:[c&H1&R]:[c&H0&R2]):[c&H1&R]",0.213168
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.213100
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.212158
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[c&H0&R]",-0.212033
"[O&H0]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.211982
"[N&H1]-[C&H2]-[C&H2]-[N&H0]-[C&H3]",-0.211574
"[C&H3]-[N&H1]-[C&H1]",-0.211392
"[C&H2&R]1-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-1",-0.211107
"[C&H0]-[N&H1]-[O&H1]",-0.211017
"[C&H1]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.210919
"[N&H2]-[N&H1]",-0.210616
"[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.210606
"[C&H3]-[N&H1]-[C&H0&R]-[C&H2&R]",-0.210352
"[C&H1&R](-[C&H2]-[N&H2])-[C&H2&R]",-0.210191
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.209557
"[C&H3]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.209384
"[N&H2]-[N&H1]-[C&H0]=[O&H0]",-0.209127
