fragment,contribution
"[C&H0&R]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.335845
"[O&H0]-[C&H2]-[C&H1]-[O&H0]-[c&H0&R]",-0.335398
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.334610
"[c&H0&R](=[N&H0&+](-[C&H3])-[C&H3]):[c&H1&R]",-0.332991
"[c&H1&R]:[c&H0&R][C&H0](=[N&H0])-[N&H2]",-0.331671
"[C&H0](=[N&H1])-[N&H1]-[S&H0]-[N&H2]",-0.331653
"[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.331192
"[C&H2]-[C&H0]-[N&H0]-[O&H1]",-0.329079
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[c&H0&R]",-0.326526
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.326127
"[C&H0]-[N&H1]-[O&H1]",-0.325962
"[C&H3]-[N&H1]-[C&H1](-[C&H3])-[C&H0]",-0.325849
"[N&H2]-[C&H1]-[C&H0]=[O&H0]",-0.325552
"[c&H0&R]:[s&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.325248
"[C&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.324357
"[N&H2]-[N&H1]-[c&H0&R]:[c&H0&R]=[O&H0]",-0.323116
"[C&H3]-[C&H1](-[C&H0]-[O&H1])-[n&H0&R]",-0.322848
"[N&H0&R]-[C&H0]-[C&H2]-[O&H1]",-0.322317
"[C&H2]-[C&H0](=[N&H1])-[N&H1]-[S&H0]",-0.322161
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.322158
"[C&H2&R]1-[C&H1&R]-[N&H1&R]-[C&H2&R]-1",-0.319378
"[C&H3]-[C&H0](=[N&H1])-[N&H1]",-0.318918
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.318652
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.318596
"[N&H2]-[C&H2]-[C&H0]",-0.318345
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.316708
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.315581
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.315243
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.315178
"[C&H0](=[N&H1])-[N&H1]",-0.313810
"[c&H0&R](-[C&H2]-[C&H0]-[O&H1]):[c&H1&R]",-0.313454
