fragment,contribution
"[C&H3]-[N&H0&R2]-[C&H1&R2](-[C&H2&R])-[C&H2&R]",-0.216880
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[c&H0&R]",-0.216803
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",0.216758
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.216324
"[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.215907
"[C&H1]-[C&H1]-[N&H2]",-0.215704
"[c&H0&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.215680
"[C&H3]-[N&H0&R2](-[C&H1&R2]-[C&H2&R])-[C&H1&R2]",-0.215665
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H0&R]",0.214958
"[S&H0&+](-[O&H0&-])-[C&H2]-[C&H3]",-0.214949
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]",-0.214756
"[C&H2]-[C&H1]-[O&H1]",-0.214263
"[C&H0](-[O&H1])(-[c&H0&R])-[c&H0&R]",0.214119
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.213911
"[C&H3]-[N&H1]-[C&H1&R]",-0.213360
"[C&H3]/[N&H0]=[C&H0](\[S&H1])-[n&H0&R]",-0.213039
"[C&H3]-[N&H0&R2]-[C&H1&R2]",-0.212840
"[C&H0]#[C&H0]-[C&H3]",0.212499
"[C&H2]-[C&H1]-[N&H1]-[C&H2]",-0.212374
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H1&R]",0.212329
"[N&H1]-[C&H0]-[C&H0]-[O&H1]",-0.211981
"[C&H1]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H0&R2]",-0.211723
"[C&H3]-[C&H0&R]-[O&H1]",-0.211372
"[C&H2]-[C&H2]-[N&H2]",-0.211307
"[F&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.211140
"[O&H1]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H0&R2]",0.210905
"[O&H1]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H0&R]",0.210884
"[C&H1]-[C&H2]-[O&H1]",-0.210432
"[C&H1]-[C&H2]-[N&H1]-[C&H1]-[C&H3]",-0.210303
"[C&H3]-[C&H1]-[O&H1]",-0.210287
"[C&H3]-[C&H1&R2]-[C&H1&R2]-[C&H2&R]-[C&H2&R]",-0.210213
"[C&H3]-[N&H1]-[C&H1&R](-[C&H2&R])-[C&H2&R]",-0.209931
"[C&H3]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.209848
"[C&H2]-[C&H0&R]-[O&H1]",-0.209742
"[C&H0](-[O&H1])(-[C&H0])-[C&H0]-[F&H0]",0.209595
"[Br&H0]-[c&H0&R](:[o&H0&R]):[c&H1&R]",0.209062
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.208988
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H0&R2]",0.208621
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[c&H0&R]:[s&H0&R]:1",-0.208335
"[C&H0]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.208298
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.208088
"[C&H1&R]-[C&H1&R]-[O&H1]",-0.207938
"[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.207755
"[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.207660
"[c&H1&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.207421
"[C&H3]-[C&H2]-[C&H2]",0.207408
"[C&H3]-[N&H0&R2](-[C&H1&R2]-[C&H1&R2])-[C&H1&R2]",-0.207071
"[Cl&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.206756
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.206710
"[C&H0](-[Cl&H0])(-[Cl&H0])-[Cl&H0]",0.206631
"[C&H0]#[C&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.206572
"[C&H1](-[N&H2])-[C&H2]",-0.206321
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.205903
"[C&H1&R2]-[C&H1&R2]-[O&H1]",-0.205637
"[Br&H0]-[c&H0&R]:[c&H1&R]:[c&H1&R]",0.205586
