fragment,contribution
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.298973
"[C&H1][N&H0]=[c&H0&R]",-0.298380
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H1&R]):[n&H0&R2]",-0.297320
"[N&H1]-[C&H1]-[C&H2]-[C&H1]-[O&H1]",-0.295230
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.294892
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.294231
"[C&H1]-[N&H1]-[N&H1]",-0.293294
"[N&H2]-[C&H2]-[C&H0]-[O&H1]",-0.291293
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.291147
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.290940
"[O&H0]=[S&H0&R]-[N&H1&R]",-0.290028
"[N&H2]-[C&H2]",-0.288231
"[O&H1]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.287909
"[c&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]:[n&H1&R]",-0.286072
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.285318
"[C&H2]-[C&H2]-[N&H2]",-0.283724
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.283065
"[C&H2&R2]-[C&H0&R3]-[N&H2]",-0.282513
"[N&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.282383
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[c&H0&R]",-0.281871
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H1&R]):[n&H0&R]",-0.278906
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[N&H2]",-0.278856
"[C&H3]-[N&H1]-[C&H0]=[C&H1]-[N&H0&+]",-0.278280
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.277226
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.276109
"[C&H3]-[c&H0&R](:[n&H0&R]:[s&H0&R]):[c&H0&R]",-0.273336
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.272905
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.272846
"[C&H3]-[C&H1]-[O&H1]",-0.272228
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.272044
"[C&H1]/[N&H0]=[c&H0&R]\[c&H1&R]:[c&H1&R]",-0.271640
"[C&H1]-[C&H1]-[N&H2]",-0.268778
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.267886
"[C&H1]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.267311
"[C&H3]/[N&H0]=[C&H0]\[S&H1]",-0.267092
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.266827
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.266794
"[C&H3]-[N&H1]-[C&H2]",-0.265080
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.264195
